gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000032643	Fhl3	83.678828	76.526065	103.482853	78.152591	85.347513	82.465833	86.051896	90.834071
ENSMUSG00000032648	Pygm	0.202274	0.232248	0.160998	0.316575	0.083492	0.035388	0.080208	0.496382
ENSMUSG00000032649	Colgalt2	0	0	0	0	0.023523	0.053387	0	0
ENSMUSG00000032652	Crebl2	4.269884	5.115209	4.460931	3.895736	3.087933	3.087677	3.128385	2.753708
ENSMUSG00000032656	March3	0.746413	0.943734	1.779027	0.39937	0.713523	0.931593	0.852819	1.960895
ENSMUSG00000032657	Fam189b	15.967368	16.136389	19.641414	16.722489	9.719579	15.87149	9.48108	12.692695
ENSMUSG00000032661	Oas3	38.979213	45.14871	72.560299	29.726836	60.400839	65.289776	24.025339	33.891507
ENSMUSG00000032666	1700025G04Rik	50.368382	47.034757	63.148162	55.540436	31.261921	34.660677	33.078682	23.832428
ENSMUSG00000032667	Pon2	68.246246	64.847244	66.640867	46.389117	51.234403	50.924709	39.704034	40.599371
ENSMUSG00000032671	A930018P22Rik	0	0	0	0	0.116254	0	0	0
ENSMUSG00000032673	Prorsd1	22.547071	20.418882	25.339243	24.113005	17.830165	20.081931	21.826967	21.922296
ENSMUSG00000032679	Cd59a	8.581073	5.19715	5.068852	7.537064	13.311295	16.578911	10.871818	13.891455
ENSMUSG00000032680	6820408C15Rik	0	0	0	0	0	0	0	0
ENSMUSG00000032688	Malt1	32.021932	38.204878	36.330754	33.968418	32.492309	29.272706	26.880933	32.233879
ENSMUSG00000032690	Oas2	24.353442	30.192225	43.440072	17.204209	35.908441	38.190279	14.183684	16.83477
ENSMUSG00000032691	Nlrp3	59.525622	70.668957	54.140062	73.327614	54.80629	57.941421	73.095748	68.575491
ENSMUSG00000032698	Lmo2	130.807514	144.947055	115.585832	157.446447	118.369671	132.968282	122.063365	106.399382
ENSMUSG00000032702	Kank1	0	0	0	0	0	0	0.027754	0.026024
ENSMUSG00000032705	Exd2	9.862033	11.212143	9.843579	11.414915	9.468111	8.131073	10.682662	11.7119
ENSMUSG00000032712	Resf1	31.658328	33.135233	33.368055	29.717206	27.919962	27.688365	23.046219	29.485622
ENSMUSG00000032714	Syde1	0	0	0	0	0.048256	0	0	0
ENSMUSG00000032715	Trib3	0.842071	0.863105	0.837623	3.340801	2.435329	2.071079	1.930129	2.786618
ENSMUSG00000032717	Mdfi	0	0	0.087566	0.076614	0.302017	0.153929	0.385228	0.058975
ENSMUSG00000032718	Mansc1	6.063579	7.586029	5.636143	4.464181	5.699884	5.690747	5.177148	4.732433
ENSMUSG00000032719	Sbspon	0	0	0	0	0	0	0	0
ENSMUSG00000032724	Abtb2	1.40017	1.713847	0.688389	1.623051	1.951164	1.069738	2.617892	2.520774
ENSMUSG00000032725	Folr2	5.286619	1.597241	0.75977	2.641265	106.52353	69.58519	56.486547	73.461347
ENSMUSG00000032726	Bmp8a	0	0.137561	0	0	0	0	0	0
ENSMUSG00000032727	Mier3	4.709537	6.329354	3.55512	4.467678	4.392923	5.373644	4.841987	5.28476
ENSMUSG00000032733	Snx33	4.67559	4.3992	5.381149	4.874016	4.629853	5.391059	5.273283	4.841227
ENSMUSG00000032735	Ablim3	0	0	0	0	0	0	0	0
ENSMUSG00000032737	Inppl1	69.009278	60.222647	65.597111	56.334654	153.429825	144.63613	128.621052	155.005047
ENSMUSG00000032739	Pram1	81.648109	72.958066	78.784799	55.641714	15.382498	18.923322	22.232084	26.21153
ENSMUSG00000032740	Ccdc88a	30.32257	30.663618	31.971844	32.286448	25.557685	24.710329	17.954984	25.605006
ENSMUSG00000032741	Tpcn1	79.350703	68.404962	86.961004	76.836035	48.548492	52.057239	50.104842	50.018701
ENSMUSG00000032743	D430042O09Rik	6.647909	7.642035	7.780719	9.334991	7.487055	7.31759	5.845317	6.555882
ENSMUSG00000032744	Heyl	0	0	0	0	0	0	0	0
ENSMUSG00000032745	Gpbp1	38.961234	38.371411	40.558218	38.880428	39.140539	36.206022	36.473549	39.299355
ENSMUSG00000032750	Gab3	5.712997	5.21352	7.158081	6.098842	4.71116	6.315114	4.642083	5.418516
ENSMUSG00000032754	Slc8b1	66.42605	68.613688	84.420248	54.722103	42.598033	49.472085	41.876756	47.433582
ENSMUSG00000032757	Bet1	26.674596	31.602749	24.145578	28.219907	26.930016	33.174503	31.297668	23.762213
ENSMUSG00000032758	Kap	0	0	0	0	0	0	0	0
ENSMUSG00000032763	Ilvbl	19.145795	20.67836	17.543654	19.578138	21.32279	26.807728	20.997706	23.351202
ENSMUSG00000032766	Gng11	1.178586	1.394292	2.081336	1.936821	8.085954	10.172847	8.040005	4.87221
ENSMUSG00000032769	Trpa1	0	0	0	0	0	0	0	0
ENSMUSG00000032773	Chrm1	0	0	0.048667	0	0	0	0	0
ENSMUSG00000032776	Mctp2	0.017311	0.80594	0.068922	0.060199	0.040038	0.400123	0	0
ENSMUSG00000032777	Gtf3c1	20.195453	20.209513	27.991276	23.30613	18.878464	20.107722	28.846221	22.434466
ENSMUSG00000032782	Cntrob	8.640903	9.466341	9.841822	10.765244	10.672651	10.42341	10.133146	8.477491
ENSMUSG00000032783	Troap	28.921307	33.59114	36.898954	32.524496	28.287905	32.57111	31.200046	35.375106
ENSMUSG00000032786	Alas1	100.180229	99.927652	93.713086	93.919639	124.280993	120.816821	158.096505	133.046799
ENSMUSG00000032788	Pdxk	52.551305	58.205185	50.156111	52.157008	79.001387	77.039563	69.315843	73.432806
ENSMUSG00000032796	Lama1	0	0	0	0	0	0.03665	0	0
ENSMUSG00000032802	Srxn1	97.004249	94.353334	127.426521	74.017434	120.325082	105.583312	123.378982	111.134682
ENSMUSG00000032803	Cdv3	114.149785	112.274836	111.768222	124.805558	134.260282	133.687858	134.206311	124.52262
ENSMUSG00000032806	Slc10a3	24.868462	24.841013	24.681679	19.052515	18.364666	17.811236	18.984499	18.725153
ENSMUSG00000032807	Alox12b	0	0	0	0	0	0	0	0
ENSMUSG00000032808	Cyp2c38	0	0	0	0	0	0	0	0
ENSMUSG00000032812	Arap1	160.122164	157.121997	150.155901	134.891018	157.960331	159.810491	157.580748	174.805809
ENSMUSG00000032815	Fanca	28.214983	27.054378	28.747409	30.789687	35.671576	29.291487	21.232836	25.603217
ENSMUSG00000032816	Igdcc4	0	0	0	0	0	0.140931	0	0
ENSMUSG00000032818	Loxhd1	0	0	0	0	0	0	0	0
ENSMUSG00000032826	Ank2	0.268687	5.283655	5.249859	0.590499	0.20862	0.103012	0.086208	0.12622
ENSMUSG00000032827	Ppp1r9a	4.185176	2.207447	3.886736	4.521872	0.93855	0.662353	0.812302	0.72192
ENSMUSG00000032834	Pwp2	17.732929	19.258393	19.089574	15.692074	19.482577	18.722024	22.28478	22.977899
ENSMUSG00000032839	Trpc1	0.083768	0	0	0	0.029092	0	0	0
ENSMUSG00000032840	2410131K14Rik	6.940139	6.61355	6.712853	6.853419	7.435799	7.569391	7.093627	6.981373
ENSMUSG00000032841	Prr5l	1.051558	2.10801	1.356504	1.427223	1.659726	2.617088	1.06672	1.552919
ENSMUSG00000032842	Abcc10	3.479223	3.617587	5.050761	3.588337	2.649551	2.672009	3.008225	3.113598
ENSMUSG00000032845	Alpk2	0	0	0	0.238796	0.121917	0	0	0.165439
ENSMUSG00000032849	Abcc4	41.444918	40.162089	45.477522	34.445745	26.363693	25.753792	24.497095	26.008847
ENSMUSG00000032850	Rnft2	2.126931	3.348925	1.444636	2.042308	1.648085	2.483312	2.556389	3.372232
ENSMUSG00000032852	Rspo4	0	0	0	0	0	0	0	0
ENSMUSG00000032854	Ugt8a	0	0.142578	0	0	0	0	0	0
ENSMUSG00000032855	Pkd1	31.521451	25.217702	26.656119	33.542644	23.491596	23.899562	23.067308	21.019349
ENSMUSG00000032860	P2ry2	21.118151	18.431205	15.677291	12.815269	27.149828	23.061111	27.376644	28.048101
ENSMUSG00000032864	Rag2	0	0	0	0	0	0	0	0
ENSMUSG00000032867	Fbxw8	27.260419	29.12251	24.635115	28.659861	33.970282	33.497029	34.668527	31.417018
ENSMUSG00000032869	Psmf1	32.256326	27.751743	23.586626	28.165077	25.911565	29.757423	27.261968	33.552607
ENSMUSG00000032870	Smap2	71.508397	76.240006	65.470984	68.19619	48.865874	50.384425	49.384397	51.355999
ENSMUSG00000032872	Cyb5r4	77.865857	71.92221	80.790384	68.132823	70.520765	69.076861	67.933713	64.266792
ENSMUSG00000032875	Arhgef17	0.205762	0.237075	0.200952	0.192855	0.101349	0.393456	0.162588	0.187758
ENSMUSG00000032878	Ccdc85a	0	0	0	0	0	0	0	0
ENSMUSG00000032883	Acsl3	13.712285	11.936309	11.672156	15.17098	15.106774	16.478121	15.58687	16.676519
ENSMUSG00000032890	Rims3	2.822689	2.383618	2.583823	1.527399	2.153128	3.826483	2.324613	3.306925
ENSMUSG00000032892	Rangrf	11.163942	9.210137	10.728582	10.429206	21.938044	17.402122	21.151617	21.988861
ENSMUSG00000032894	1700031F05Rik	0	0	0	0	0	0	0	0
ENSMUSG00000032897	Nfyc	56.510984	47.952927	54.927718	48.244729	46.985295	49.288105	48.105588	53.091575
ENSMUSG00000032898	Fbxo21	16.120489	14.643022	16.267503	17.043127	15.734553	15.631638	14.107412	15.150803
ENSMUSG00000032899	Styk1	0.030394	0	0	0	0.054692	0.026594	0	0
ENSMUSG00000032900	Tex43	0	0	0	0	0	0	0	0
ENSMUSG00000032902	Slc16a1	17.323791	16.99374	16.169362	15.698637	16.642529	16.584181	16.700151	18.278627
ENSMUSG00000032905	Atg12	12.692121	11.921322	12.258388	14.318751	14.259195	15.466305	14.767307	14.489372
ENSMUSG00000032908	Sgpp2	0	0	0	0	0	0.044548	0	0
ENSMUSG00000032911	Cspg4	6.206129	2.696495	7.267753	2.808782	5.86851	9.952767	6.342562	9.394262
ENSMUSG00000032913	Lrig2	6.62199	7.066345	5.80031	7.505746	5.708638	6.554069	6.1703	7.404115
ENSMUSG00000032915	Adgre4	2.732031	5.831431	0.438501	0.945012	0.113253	0.077112	0	0.355054
ENSMUSG00000032921	Odf4	0	0	0	0	0	0	0	0
ENSMUSG00000032925	Itgbl1	0	0	0	0	0	0	0	0
ENSMUSG00000032932	Hspa13	20.3673	19.282358	24.463672	20.320729	26.520076	27.250066	28.271869	27.109412
ENSMUSG00000032936	Camkv	0	0	0	0	0	0	0	0
ENSMUSG00000032937	Fshr	0	0	0	0	0	0	0	0
ENSMUSG00000032939	Nup93	59.670477	61.872304	64.171151	60.620259	67.947814	59.104379	69.279626	66.439449
ENSMUSG00000032940	Rbm11	0.154381	0.13037	0.239451	0.284974	0.178567	0.28634	0.078802	0.295821
ENSMUSG00000032942	Ucp3	0.128573	0.105443	0.067278	0.111795	0.033049	0	0	0.039848
ENSMUSG00000032946	Rasgrp2	6.821285	8.784822	5.637905	2.713041	1.432742	2.390792	3.375601	3.639186
ENSMUSG00000032948	Lipi	0	0	0	0	0	0	0	0
ENSMUSG00000032952	Ap4b1	12.793202	11.905357	10.520828	13.193286	12.623331	8.454305	11.990202	13.234664
ENSMUSG00000032959	Pebp1	156.581929	154.929114	133.324058	165.902701	201.282618	198.844645	195.924287	194.135051
ENSMUSG00000032965	Ift57	25.003329	23.551115	28.004315	26.75471	28.940396	30.488672	25.802952	28.139508
ENSMUSG00000032966	Fkbp1a	225.458913	249.242237	207.039139	233.222964	256.556784	252.596816	262.706293	263.073274
ENSMUSG00000032968	Inha	0	0	0	0	0	0	0	0
ENSMUSG00000032977	Fam207a	28.315918	32.218783	31.751336	35.996288	31.340889	36.735735	44.36246	35.099651
ENSMUSG00000032978	Guca2b	0	0	0	0	0	0	0	0.210845
ENSMUSG00000032985	5730522E02Rik	0	0	0	0.23289	0	0	0	0
ENSMUSG00000032987	Olfr281	0	0	0	0	0	0	0	0
ENSMUSG00000032988	Slc16a8	0	0	0	0	0	0	0	0
ENSMUSG00000032997	Chpf	0.170904	0.315359	0.035675	0.454823	0.155944	0.313664	0.55061	0.766693
ENSMUSG00000032998	Foxj3	15.9083	17.823169	18.61708	18.700833	19.000246	23.137588	24.804378	16.905412
ENSMUSG00000032999	Nlrp4f	0	0	0	0	0	0	0	0
ENSMUSG00000033004	Mycbp2	51.870082	52.763567	63.067474	47.421659	38.485607	37.488329	35.093126	41.696812
ENSMUSG00000033006	Sox10	0	0	0	0	0	0	0	0
ENSMUSG00000033007	Asic4	0	0	0	0	0	0	0	0
ENSMUSG00000033009	Ogfod1	16.230215	15.39058	18.193705	15.985201	15.509005	13.941509	15.508253	15.480149
ENSMUSG00000033014	Trim33	26.579324	24.861653	30.397289	26.070371	24.751553	25.886935	24.294215	26.431784
ENSMUSG00000033016	Nfatc1	43.823639	40.069622	52.64359	45.724396	33.978489	35.878484	33.903855	34.879273
ENSMUSG00000033020	Polr2f	103.431375	114.471601	93.966903	107.368134	102.917562	125.67973	120.840804	96.336522
ENSMUSG00000033021	Gmppa	50.901614	52.288726	55.815243	52.649364	48.296708	60.075652	50.541409	63.717598
ENSMUSG00000033022	Cdo1	0	0.185568	0.300132	0.357977	0.110278	0.197863	0.074776	0.140345
ENSMUSG00000033024	Klra9	0	0	0	0	0	0	0	0
ENSMUSG00000033027	Klrc3	0	0	0	0	0	0	0	0
ENSMUSG00000033029	1700088E04Rik	0	0.16079	0.180344	0.170679	0.431213	0.171407	0.763087	0.273734
ENSMUSG00000033031	Cip2a	45.323849	34.861928	39.973359	42.221868	46.193618	52.500845	44.747983	46.862463
ENSMUSG00000033032	Afap1l1	0.923771	1.271043	1.291471	2.050965	2.366559	3.142335	2.15993	1.523752
ENSMUSG00000033033	Calhm2	25.772605	25.423974	22.83708	19.515424	14.543795	14.854726	13.642998	17.557544
ENSMUSG00000033036	Gm7879	5.087854	5.275346	8.796917	6.129872	4.42814	6.255214	5.603172	8.649644
ENSMUSG00000033039	Micall1	15.651212	16.269311	21.864926	20.307323	27.161114	25.588439	27.131331	23.573451
ENSMUSG00000033044	Dhrs7c	0	0	0	0	0	0	0	0
ENSMUSG00000033047	Eif3l	191.420835	185.147373	184.683935	212.507894	195.778785	197.085152	188.068083	193.999341
ENSMUSG00000033053	1700028P14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000033054	Npat	11.615836	12.896683	11.709997	13.392433	12.259028	12.672305	11.666168	12.075506
ENSMUSG00000033055	Ankrd54	26.06477	21.622423	24.81505	23.501932	20.944859	23.642814	24.420764	22.311901
ENSMUSG00000033059	Pygb	28.286097	29.318352	30.533933	29.644188	33.027426	33.055536	33.652159	32.712536
ENSMUSG00000033060	Lmo7	0.199254	0	0	0	0	0	0	0.028706
ENSMUSG00000033061	Resp18	0	0	0	0	0	0	0	0
ENSMUSG00000033063	Cntnap3	0	0	0	0	0	0	0	0
ENSMUSG00000033065	Pfkm	8.898412	8.195848	8.487041	10.458119	11.147158	9.321623	9.987497	8.842622
ENSMUSG00000033066	Gas7	74.680591	93.426879	90.315723	90.773317	69.59543	55.698338	47.593322	53.303801
ENSMUSG00000033068	Entpd6	11.250226	11.901824	11.38593	11.387643	11.007623	11.6895	12.012532	11.893414
ENSMUSG00000033075	Senp1	25.832137	26.917465	29.098875	27.673914	26.514621	26.398285	26.154999	25.194965
ENSMUSG00000033080	Vsx1	0	0	0	0	0	0	0	0
ENSMUSG00000033082	Clec1a	0.376933	0.092628	0	0.08619	0.025479	0.086731	0	0.061444
ENSMUSG00000033083	Tbc1d4	3.468873	2.787314	4.140794	3.751946	4.558883	3.960302	2.741063	3.322866
ENSMUSG00000033088	Triobp	37.186247	43.635256	33.916018	40.379004	30.415041	36.651342	35.946725	31.152211
ENSMUSG00000033096	Apmap	39.061026	39.386572	37.248959	41.997525	42.6532	39.663765	41.457994	40.089235
ENSMUSG00000033099	Nol12	34.594654	31.158508	28.954599	32.338093	36.795391	30.539481	35.979482	33.94589
ENSMUSG00000033102	Cdc14b	8.552133	10.681802	10.286637	9.245356	10.465816	9.614136	12.370463	9.233008
ENSMUSG00000033105	Lss	22.927303	24.169925	37.072153	22.671493	25.493359	25.196707	27.371299	24.131518
ENSMUSG00000033106	Slc7a6os	24.008272	25.791911	24.932022	22.655077	23.240244	27.351577	24.35322	22.732092
ENSMUSG00000033107	Rnf125	0.498323	0.476501	0.314743	0.361174	0.744118	0.43546	0.548924	0.463413
ENSMUSG00000033111	3830406C13Rik	34.111023	33.944691	26.455119	33.841424	32.049166	40.844018	26.350139	30.536234
ENSMUSG00000033114	Slc35d2	17.224537	14.246402	8.366588	12.015448	9.213202	8.066184	8.988076	8.08156
ENSMUSG00000033122	Hsd17b3	0	0	0	0	0	0	0	0
ENSMUSG00000033124	Atg9a	63.286944	61.049219	75.736715	49.837619	35.50964	36.808745	32.588821	35.571974
ENSMUSG00000033126	Ybey	1.983503	1.67896	1.572235	2.135008	2.06076	1.87148	1.999766	2.020822
ENSMUSG00000033128	Gga1	57.964342	62.397017	62.451836	62.745791	55.273695	57.548811	56.162046	55.192029
ENSMUSG00000033147	Slc22a15	9.113051	10.120464	9.579795	10.919037	5.831012	5.801409	4.446274	8.438219
ENSMUSG00000033149	Phldb2	0	0	0	0	0	0	0	0
ENSMUSG00000033152	Podxl2	0.358223	0.043914	0	0	0	0	0.212331	0.049797
ENSMUSG00000033156	Cst10	0	0	0	0	0	0	0	0
ENSMUSG00000033157	Abhd10	9.81857	13.547717	14.014473	14.430992	16.107336	14.521833	16.414214	13.082797
ENSMUSG00000033159	Cnppd1	72.145227	73.803312	67.667499	73.278881	53.279439	55.19158	54.103564	51.653246
ENSMUSG00000033161	Atp1a1	498.137359	486.393495	578.762136	431.898344	397.773376	403.952108	398.644279	421.496
ENSMUSG00000033166	Dis3	23.651587	29.80005	22.420484	21.292957	30.101398	25.431596	31.566263	29.006125
ENSMUSG00000033170	Card10	0.159956	0.01756	0.063668	0.037217	0.033005	0.02799	0	0.019899
ENSMUSG00000033174	Mgll	0	0.091296	0.027689	0.024191	0	0	0	0
ENSMUSG00000033177	Tmprss7	0	0	0	0	0	0	0	0
ENSMUSG00000033182	Kbtbd12	0	0	0	0	0	0	0	0
ENSMUSG00000033184	Tmed7	96.750028	98.529985	98.862016	101.351592	103.315795	104.669225	98.368889	102.094543
ENSMUSG00000033186	Mzt1	35.152594	34.634266	31.674165	45.36293	36.268909	39.160197	39.662688	35.565158
ENSMUSG00000033187	BC016579	0	0	0	0	0	0.043313	0	0
ENSMUSG00000033191	Tie1	0.072806	0.081624	0	0.06488	0.190026	0.130608	0.49329	0.300645
ENSMUSG00000033192	Lpcat2	57.737283	62.052897	60.738415	71.639844	43.315549	50.849159	53.059576	49.713787
ENSMUSG00000033196	Myh2	0	0	0	0	0	0	0	0
ENSMUSG00000033200	Tpsg1	0	0	0	0	0	0	0	0
ENSMUSG00000033207	Mamdc2	0.150375	0.44405	0.134161	0.86289	0.672486	0.447351	0.357818	0.67107
ENSMUSG00000033208	S100b	0	0.061006	0.074003	0	0	0	0.147497	0
ENSMUSG00000033209	Ttc28	0.630063	1.176687	0.855952	1.562617	1.099976	1.714933	1.229782	1.445296
ENSMUSG00000033210	Slc9c1	0	0	0	0	0	0	0	0
ENSMUSG00000033213	AA467197	0.338318	0.775697	0.671687	2.047944	1.475024	1.790676	1.674303	0.26042
ENSMUSG00000033214	Slitrk5	0	0	0	0	0	0	0	0
ENSMUSG00000033216	Eefsec	18.127613	19.135389	19.300139	20.214244	17.983901	18.148324	17.296458	19.254677
ENSMUSG00000033219	Gm9758	0	0	0	0	0	0	0	0
ENSMUSG00000033220	Rac2	477.000565	478.861449	488.209048	429.171062	331.104731	340.903276	365.388015	376.585656
ENSMUSG00000033222	Ttf2	35.66084	32.34892	35.247251	35.631303	32.483914	33.40021	32.565088	31.429494
ENSMUSG00000033227	Wnt6	1.599725	2.071159	1.485057	4.949221	1.030247	2.354543	3.404698	2.713267
ENSMUSG00000033228	Scaf11	74.810712	75.193227	75.757889	76.381674	67.511191	71.685055	67.688231	69.117155
ENSMUSG00000033233	Trim45	2.679768	3.215517	2.725597	3.327311	4.295269	3.484774	2.861183	3.671804
ENSMUSG00000033237	Arid2	21.390005	19.739532	20.043948	20.001235	16.920328	15.152725	16.526136	17.236021
ENSMUSG00000033249	Hsf4	0.747458	0.817085	0.955096	0.8125	0.908951	0.653493	1.58516	1.100458
ENSMUSG00000033253	Szt2	9.768961	12.311651	14.63111	9.667523	8.444026	9.716178	9.154686	9.522474
ENSMUSG00000033255	Gm5134	0.182903	0.180017	0.072795	0.349695	0.310278	0.476823	0.181327	0.102032
ENSMUSG00000033256	Shf	0.770395	0.933654	1.366987	2.408603	3.698929	2.510044	2.189549	1.896609
ENSMUSG00000033257	Ttll4	16.207944	14.47121	19.954593	16.729791	17.048301	23.197	18.642579	20.227632
ENSMUSG00000033268	Duox1	0	0	0	0	0	0	0	0
ENSMUSG00000033272	Slc35a4	115.004177	128.859743	116.812276	122.160821	149.045761	131.931098	142.781115	137.727571
ENSMUSG00000033276	Stk36	0.428412	0.157625	0.405161	0.651434	0.548068	1.024643	0.709415	1.967254
ENSMUSG00000033278	Ptprm	0.063159	0.162158	0.114568	0.033373	0.059948	0.15312	0.019276	0.205709
ENSMUSG00000033282	Rpgrip1l	3.527247	3.267494	2.275452	3.080946	4.003728	5.319897	3.927187	4.863249
ENSMUSG00000033285	Wdr3	37.264868	36.568373	32.177445	34.256884	30.582973	29.566143	35.413596	36.71745
ENSMUSG00000033287	Kctd17	8.355386	8.588702	3.186886	4.816354	5.558591	4.159839	3.093736	2.767531
ENSMUSG00000033294	Noc4l	42.838918	38.977539	39.264545	33.336054	41.058506	37.204874	43.285929	37.258007
ENSMUSG00000033295	Ptprf	0.031113	0	0	0	0	0	0	0
ENSMUSG00000033306	Lpp	3.345969	4.358012	2.677479	4.205057	6.87091	5.653004	5.143736	6.668773
ENSMUSG00000033307	Mif	337.957832	348.907021	237.818024	317.015959	620.822889	616.77339	609.934376	674.402699
ENSMUSG00000033308	Dpyd	0	0	0	0	0	0	0	0
ENSMUSG00000033313	Fbxl8	10.438514	8.18504	11.336604	11.484787	8.486296	9.030585	8.222322	8.343106
ENSMUSG00000033316	Galnt9	0	0	0	3.163159	0	1.122098	0.777409	1.657949
ENSMUSG00000033318	Gstt2	3.529393	3.463798	3.092797	5.254218	4.968414	4.600761	3.986336	3.576474
ENSMUSG00000033319	Fem1c	18.952245	19.36394	18.217445	19.374921	16.978697	18.476778	15.486988	16.330344
ENSMUSG00000033323	Ctdp1	25.495816	28.399261	29.534926	27.456748	28.340452	26.453261	31.277487	26.954468
ENSMUSG00000033326	Kdm4a	32.720214	33.631687	34.455352	30.032117	27.988855	26.547971	25.496969	26.420016
ENSMUSG00000033327	Tnxb	0.20494	0.112911	0.286985	0.061669	0.01872	0.014172	0.016055	0.022574
ENSMUSG00000033335	Dnm2	136.303955	143.782804	137.089657	133.602558	122.780282	123.527164	124.705255	130.371228
ENSMUSG00000033342	Plppr5	0	0	0	0	0	0	0	0
ENSMUSG00000033343	Magea4	0	0	0	0	0	0	0	0
ENSMUSG00000033350	Chst2	0	0	0	0	0	0	0	0
ENSMUSG00000033352	Map2k4	32.758725	33.327052	33.655895	35.816948	31.142876	33.098334	35.581851	34.341859
ENSMUSG00000033355	Rtp4	41.747352	47.400714	112.896918	26.29757	80.997808	93.537979	24.363156	30.515219
ENSMUSG00000033356	Pus7l	4.92481	5.056653	5.526248	4.544801	4.904355	4.476904	7.156795	6.457162
ENSMUSG00000033361	Prrg3	0	0	0	0	0	0	0	0
ENSMUSG00000033364	Usp37	13.527444	15.786623	12.95113	16.767648	12.666672	16.910559	13.061466	14.273244
ENSMUSG00000033365	Ipo13	58.33491	52.951814	60.700451	43.846192	49.919817	47.934969	51.013779	48.934123
ENSMUSG00000033368	Trim69	0.06154	0	0	0	0.047465	0	0	0.057223
ENSMUSG00000033373	Fntb	7.815284	8.356408	6.622178	9.836837	12.218464	11.017892	10.838706	10.985415
ENSMUSG00000033377	Palmd	0	0	0	0	0	0	0	0
ENSMUSG00000033379	Atp6v0b	477.695851	470.499376	565.109555	441.47273	472.475267	458.737582	488.424413	468.091737
ENSMUSG00000033382	Trappc8	38.190547	40.851141	39.686187	39.606001	46.931866	47.116209	43.287437	46.244333
ENSMUSG00000033383	Rtp1	0	0	0	0	0	0	0	0
ENSMUSG00000033386	Frrs1	106.610705	112.646393	129.075179	112.739474	103.915215	109.05024	103.183672	115.45962
ENSMUSG00000033389	Arhgap44	0	0	0	0	0	0	0	0
ENSMUSG00000033392	Clasp2	34.574579	35.148141	29.862672	36.411151	32.902525	36.251887	30.422007	33.622289
ENSMUSG00000033396	Spg11	12.566131	13.188916	14.590998	13.699793	13.594357	13.501975	11.894349	12.950455
ENSMUSG00000033400	Agl	25.50739	23.32525	29.534492	24.303842	23.89597	23.625472	22.898099	27.238018
ENSMUSG00000033405	Nudt15	3.348212	4.341008	3.67366	3.533021	3.602253	3.555682	3.518283	3.325705
ENSMUSG00000033409	Syce1l	0	0	0.358825	0	0	0	0	0
ENSMUSG00000033411	Ctdspl2	37.296875	38.405718	36.13767	35.697035	36.693304	40.738137	35.392088	35.927859
ENSMUSG00000033416	Gucd1	23.833619	26.598072	24.667485	27.074398	15.901622	16.352659	16.117199	17.955404
ENSMUSG00000033417	Cacul1	51.865377	57.035025	62.373857	60.179309	69.471391	78.490786	78.590393	75.335185
ENSMUSG00000033419	Snap91	0	0	0	0	0	0	0	0
ENSMUSG00000033420	Antxr1	0	0.017563	0	0.037225	0.025163	0.067156	0.042457	0.019904
ENSMUSG00000033423	Eri3	32.716614	39.449577	30.776676	38.562401	37.369971	52.967327	39.9604	40.08838
