gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000045136	Tubb2b	10.814	12.533	0	24.546	73.018	62.108	87.752	39.326
ENSMUSG00000045140	Pigw	91	144	128	117	108	108	113	118
ENSMUSG00000045148	Olfr1255	0	0	0	0	0	0	0	0
ENSMUSG00000045150	Olfr1161	0	0	0	0	0	0	0	0
ENSMUSG00000045160	Bola3	290	382	239	327	356	380	290	309.999
ENSMUSG00000045165	AI467606	1028	1230	1159	1126	1021	839	719	779
ENSMUSG00000045174	Amer3	0	0	0	0	0	0	0	0
ENSMUSG00000045176	Borcs6	359	490	381	403	213	226	181	211
ENSMUSG00000045179	Sox3	0	0	0	0	0	0	0	0
ENSMUSG00000045180	Shroom2	0	0	0	0	0	0	0	0
ENSMUSG00000045193	Cirbp	242	320	266	322	219	215.001	204	223.001
ENSMUSG00000045201	Lrrc3b	0	0	0	0	0	0	0	0
ENSMUSG00000045202	Olfr123	0	0	0	0	0	0	0	0
ENSMUSG00000045204	Olfr835	0	0	0	0	0	0	0	0
ENSMUSG00000045205	Dpy19l4	1272	1483.001	1513	1513	1469.001	1372	1116	1306.999
ENSMUSG00000045210	Vcpip1	1619	1892	1832	1926	2114	1962	1475	1468
ENSMUSG00000045211	Nudt18	253	343	249	308	320	288	264	281
ENSMUSG00000045215	Asxl3	0	0	0	0	0	0	0	0
ENSMUSG00000045216	Hs6st1	1243	1515	1158	1553	1969	1674	1329	1623
ENSMUSG00000045225	Olfr1152	0	0	0	0	0	0	0	0
ENSMUSG00000045232	Rln3	0	0	0	0	0	0	0	0
ENSMUSG00000045236	Krtap5-4	0	0	0	0	0	0	0	0
ENSMUSG00000045237	1110012L19Rik	112	160	142	143	142	162	101	140
ENSMUSG00000045246	Kcng4	0	0	0	0	0	0	0	0
ENSMUSG00000045248	Med26	234	334	248	301	286	263	238	292
ENSMUSG00000045251	Zfp688	100.001	116	102	119	79	80.001	57.999	80.001
ENSMUSG00000045252	Zfp574	447	492	513	501	413	446	386	438
ENSMUSG00000045257	Morn2	20	34	18	26	51	47	34	41
ENSMUSG00000045259	Klhdc9	1	0	0	0	1	3	1	0
ENSMUSG00000045267	Tas2r119	0	0	0	0	0	0	0	0
ENSMUSG00000045268	Zfp691	101	112	115	86	67	71	52	75
ENSMUSG00000045273	Cenph	178	223	176	332	403	305	245	239
ENSMUSG00000045275	Lca5l	0	3	0	1	1	3	1	0
ENSMUSG00000045281	Gpr20	0	0	0	0	0	0	0	0
ENSMUSG00000045282	Tmem86b	51	74	79	70	54	67.001	34	52
ENSMUSG00000045284	Dcaf12l1	0	0	0	0	0	0	0	0
ENSMUSG00000045287	Rtn4rl1	21	15	16	20	20	25	35	23
ENSMUSG00000045288	Ush1g	0	0	0	0	0	0	0	0
ENSMUSG00000045291	E330021D16Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045294	Insig1	1774	2054	1772	1682	1719	1633	1512	1593
ENSMUSG00000045302	Preb	1716.999	1983.001	1915.998	1685	1871.001	1667.998	1528	1683.999
ENSMUSG00000045306	Olfr734	0	0	0	0	0	0	0	0
ENSMUSG00000045312	Lhfpl2	2427	2370	3226	3252	4984	4699	4027	5002
ENSMUSG00000045314	Sowahb	0	0	0	0	0	0	0	0
ENSMUSG00000045316	Fahd1	36	60	58	48	61	79	49	67
ENSMUSG00000045318	Adra2c	0	0	0	0	0	0	0	0
ENSMUSG00000045319	Proser2	2	1	0	0	5	2	2	0
ENSMUSG00000045322	Tlr9	324	404	399	337	214	278	214	204
ENSMUSG00000045326	Fndc7	2	0	0	1	5	1	5	1
ENSMUSG00000045328	Cenpe	2844	3079	2699	4085	4059	3400	3037	3280
ENSMUSG00000045330	4933402E13Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045331	2310079G19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045333	Zfp423	0	0	0	0	0	0	0	0
ENSMUSG00000045336	Hsfy2	0	0	0	0	0	0	0	0
ENSMUSG00000045337	Defb11	0	0	0	0	0	0	0	0
ENSMUSG00000045340	Vmn1r70	0	0	0	0	0	0	0	0
ENSMUSG00000045341	Olfr167	0	0	0	0	0	0	0	0
ENSMUSG00000045348	Nyap1	33.999	41	39.999	59	61	53	51	47.999
ENSMUSG00000045349	Sh2d5	7	1	9	6	8	8	4	3
ENSMUSG00000045350	Fam186a	0	0	0	0	0	0	0	0
ENSMUSG00000045362	Tnfrsf26	116	150	178	178	277	213	146	183
ENSMUSG00000045364	Ifne	0	0	0	0	0	0	0	0
ENSMUSG00000045374	Wdr81	1917	2197	2178	1985	2683	2488.999	2048.001	2291
ENSMUSG00000045377	Tmem88	0	0	0	0	0	0	0	0
ENSMUSG00000045378	Pxt1	0	0	1	1	0	1	1	0
ENSMUSG00000045381	Olfr433	0	1	0	2	1	0	0	0
ENSMUSG00000045382	Cxcr4	2181	2046	3655	2529	1940	2112	1443	1623
ENSMUSG00000045392	Olfr1033	0	0	0	0	0	0	0	0
ENSMUSG00000045394	Epcam	1	2	4	2	0	0	0	0
ENSMUSG00000045395	Olfr1499	0	0	0	0	0	0	0	0
ENSMUSG00000045404	Kcnk13	1344	1580	1605	1286	1612.999	1330.999	1233	1435
ENSMUSG00000045409	Trim39	454	555	463	429	454	412	336.001	353
ENSMUSG00000045410	Akr1e1	330	440	284	407	471	428	362	378.999
ENSMUSG00000045411	2410002F23Rik	666	900	736	764	682.999	610	637.999	692.999
ENSMUSG00000045414	Dipk2a	448	527	490	675	1031	925	853	872
ENSMUSG00000045417	Vmn1r230	0	0	0	0	0	0	0	0
ENSMUSG00000045421	Olfr1390	0	0	0	0	0	0	0	0
ENSMUSG00000045427	Hnrnph2	1778	2224	1840	2294	2492	2226.001	1818	1956
ENSMUSG00000045435	Tmem60	245	261	190	247	330	313	263	278
ENSMUSG00000045438	Cox19	203.999	304.999	211	247	333	255.001	261	289
ENSMUSG00000045440	Insm2	0	0	0	0	0	0	0	0
ENSMUSG00000045441	Gprin3	8	11	5	6	3	5	1	1
ENSMUSG00000045466	Zfp956	137	139	106	167	144	144	117.999	143
ENSMUSG00000045467	Ttll13	0	6	1	0	0	0	0	2
ENSMUSG00000045471	Hcrt	0	0	0	0	0	0	0	0
ENSMUSG00000045474	Olfr1368	0	0	0	0	0	0	0	0
ENSMUSG00000045475	Lce3c	0	0	0	0	0	0	0	0
ENSMUSG00000045479	Olfr459	0	0	0	0	0	0	0	0
ENSMUSG00000045482	Trrap	3041	3605.001	3035.999	3544	3625	3443	2855.999	3259
ENSMUSG00000045493	Bhlhe23	0	0	0	0	0	0	0	0
ENSMUSG00000045498	Pcdhb3	0	0	0	0	0	0	0	0
ENSMUSG00000045502	Hcar2	90	209	74	112	134	125	98	128
ENSMUSG00000045503	Sys1	581	727.697	635.621	769.275	717	626.821	592.45	626.999
ENSMUSG00000045506	A930002H24Rik	0	0	0	0	2	0	1	0
ENSMUSG00000045508	Olfr1367	0	0	0	0	0	0	0	0
ENSMUSG00000045509	Gpr150	6	2	3	5	3	7	4	0
ENSMUSG00000045514	Olfr460	0	0	1	0	0	1	0	0
ENSMUSG00000045515	Pou3f3	0	0	0	0	0	0	0	0
ENSMUSG00000045518	Onecut3	0	0	0	0	0	0	0	0
ENSMUSG00000045519	Zfp560	103	129.999	100	123	135	106	93	105
ENSMUSG00000045521	Tssk2	0	0	0	0	0	0	0	0
ENSMUSG00000045528	Olfr891	0	0	0	0	0	0	0	0
ENSMUSG00000045532	C1ql1	1	0	1	1	0	4	2	1
ENSMUSG00000045534	Kcna5	0	0	0	0	0	0	0	0
ENSMUSG00000045538	Ddx28	411	463	339	473	467	455	394	416
ENSMUSG00000045539	Sprr3	0	0	0	0	0	0	0	0
ENSMUSG00000045540	Olfr600	0	0	0	0	0	0	0	0
ENSMUSG00000045545	Krt14	0	0	0	0	0	0	0	0
ENSMUSG00000045551	Fpr1	32	78	13	21	10	16	11	13
ENSMUSG00000045555	Mettl24	0	0	0	0	0	0	0	0
ENSMUSG00000045559	Olfr827	0	0	0	0	0	0	0	0
ENSMUSG00000045566	Sprr4	0	0	0	0	0	0	0	0
ENSMUSG00000045569	Mc2r	0	0	0	0	0	0	0	0
ENSMUSG00000045573	Penk	49	69	83	58	36	43	22	32
ENSMUSG00000045575	Vmn1r233	0	0	0	0	0	0	0	0
ENSMUSG00000045576	St7l	283	312.999	297.999	292	333	298	278	341.999
ENSMUSG00000045581	Olfr710	0	0	0	0	0	0	0	0
ENSMUSG00000045584	Olfr610	0	0	0	0	0	0	0	0
ENSMUSG00000045587	Lypd10	0	0	0	0	0	0	0	0
ENSMUSG00000045589	Frrs1l	0	0	0	0	0	0	0	0
ENSMUSG00000045591	Olig3	0	0	0	0	0	0	0	0
ENSMUSG00000045594	Glb1	771.486	1295.712	626.871	612.524	1638.727	686.611	524.482	609.243
ENSMUSG00000045598	Zfp553	248.001	316	285	293	322	282	259	249
ENSMUSG00000045608	Dbx2	0	0	0	0	0	0	0	0
ENSMUSG00000045613	Chrm2	0	0	0	0	0	0	0	0
ENSMUSG00000045620	Odf3l1	8	4	1	1	7	7	7	8
ENSMUSG00000045624	Esf1	445	626	478	569	746.001	642.999	620	633
ENSMUSG00000045625	Pigz	14	22	17	23	53	31	29	34
ENSMUSG00000045629	Sh3tc2	0	0	0	0	0	0	0	0
ENSMUSG00000045631	Tmprss12	0	0	0	0	0	0	0	0
ENSMUSG00000045636	Mtus1	1555.999	1445.001	1334	835	915.001	1188	637.001	931
ENSMUSG00000045639	Zfp629	271	334.001	325.001	412	450	419.999	277	318
ENSMUSG00000045648	Vwc2l	0	0	0	0	0	0	0	0
ENSMUSG00000045655	Fam216b	0	0	0	0	0	0	0	0
ENSMUSG00000045657	Pcdhb10	0	0	0	0	0	0	0	0
ENSMUSG00000045658	Pid1	10981.999	14309.001	10711	10466	9647	8363	6580.999	8118.999
ENSMUSG00000045659	Plekha7	0	0	2	1	8	1	9	5
ENSMUSG00000045662	Henmt1	0	0	0	0	3	1	0	0
ENSMUSG00000045664	Cdc42ep2	27	78	16	41	88	46	33	59
ENSMUSG00000045665	Mfsd5	1301	1512	1463	1405	1592	1392	1393	1429
ENSMUSG00000045667	Smtnl2	1	2	2	0	4	0	0	2
ENSMUSG00000045671	Spred2	1420	1704	1512	1764	1852	1640	1405	1512
ENSMUSG00000045672	Col27a1	7	18	16	15	16	19	16	18
ENSMUSG00000045678	Olfr1489	0	0	0	0	0	0	0	0
ENSMUSG00000045679	Pqlc3	2221.999	2557	2304	2381	1937.001	1633	1569	1577
ENSMUSG00000045680	Tcf21	0	0	0	0	0	0	0	0
ENSMUSG00000045684	Lcn6	0	0	0	0	0	0	0	0
ENSMUSG00000045689	Pcdhb4	0	0	0	0	0	0	0	0
ENSMUSG00000045690	Wdr89	192.123	217.304	139.214	175.14	220.18	175.082	158.989	159.118
ENSMUSG00000045691	Thtpa	201	261	236	257	292	245	215	227
ENSMUSG00000045693	Nlrp4e	0	0	0	0	0	0	0	0
ENSMUSG00000045699	Gm21411	0	0	0	1	1	1.815	1	0
ENSMUSG00000045708	Olfr447	0	0	0	0	0	0	0	0
ENSMUSG00000045725	Prr15	23	31	23	15	25	17	12	19
ENSMUSG00000045730	Adrb2	744	877	688	785	499	424	363	415
ENSMUSG00000045731	Pnoc	0	0	0	0	0	0	0	0
ENSMUSG00000045733	Sprn	0	0	0	0	0	0	0	0
ENSMUSG00000045744	Bricd5	0	2	0	0	1	0	0	0
ENSMUSG00000045751	Mms22l	733	871	702	859.999	906	898	685.002	785.001
ENSMUSG00000045752	Tssc4	476.001	516.999	414	574.001	609	518	395.999	474.999
ENSMUSG00000045757	Zfp764	205.817	261.916	208.418	240.016	227.081	267.538	187.59	193.191
ENSMUSG00000045761	Togaram2	0	0	0	0	0	0	0	0
ENSMUSG00000045763	Basp1	2002	2660	2761	3452	5963	4684	4682	4423
ENSMUSG00000045767	B230219D22Rik	2137	2488	2239	2947	2552	2610	2016	2135
ENSMUSG00000045775	Slc16a5	0	0	0	0	0	0	0	0
ENSMUSG00000045776	Lrtm1	0	0	0	0	0	0	0	0
ENSMUSG00000045777	Ifitm10	3.019	2	0	3	2	3	1	3.02
ENSMUSG00000045780	Olfr624	3	0	0	0	0	1	0	1
ENSMUSG00000045790	Ccdc149	4	0	0	0	5	2	0	4
ENSMUSG00000045792	Olfr578	0	0	0	0	0	0	0	0
ENSMUSG00000045794	Lkaaear1	0	0	0	0	0	0	0	0
ENSMUSG00000045795	Whamm	203	271	291	252	293	220	199	230
ENSMUSG00000045797	4930402K13Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045802	Hsf3	0	0	0	0	0	0	0	0
ENSMUSG00000045812	Olfr984	0	0	0	0	1	0	0	0
ENSMUSG00000045817	Zfp36l2	12015	14834	14699	13501	11308	10064	8783	9802
ENSMUSG00000045822	Zswim3	128	144	108	166	158	153	76	122
ENSMUSG00000045824	Olfr574	0	0	0	0	0	0	0	0
ENSMUSG00000045826	Ptprcap	1	0	6	4	7.104	0	1	1.417
ENSMUSG00000045827	Serpinb9	262	278	300	280	328	281	286	306
ENSMUSG00000045835	Hdgfl1	0	0	0	0	0	0	0	0
ENSMUSG00000045838	Ccdc9b	1	1	1	0	0	2	1	2
ENSMUSG00000045854	Lyrm2	142.001	159	111	163	146	140	132.001	123
ENSMUSG00000045867	Cradd	124.999	132	145	141	122	100	110.999	113
ENSMUSG00000045868	Gvin1	2492.982	3223.81	3952.385	2171.084	3475.834	3427.737	1351.054	1822.708
ENSMUSG00000045871	Slitrk6	0	0	0	0	0	0	0	0
ENSMUSG00000045875	Adra1a	3	4	5	10	95	64	19	92
ENSMUSG00000045876	Pcdhb8	1	0	0	0	0	0	0	0
ENSMUSG00000045883	Olfr1461	0	0	0	0	0	0	0	0
ENSMUSG00000045886	Gm9803	4.552	0	3.454	2.171	5.489	4.496	4.5	5.498
ENSMUSG00000045896	Paip2b	486	539	451	654	721	691.001	527	632
ENSMUSG00000045903	Npas4	1	3	1	0	2	4	2	5
ENSMUSG00000045912	C2cd4c	0	0	0	2	2	0	0	1
ENSMUSG00000045915	Ccdc42	0	0	0	0	0	0	0	0
ENSMUSG00000045917	Tmem268	503	534	466.001	452	402.999	363	357	370.001
ENSMUSG00000045929	Gm20715	1	0	0	0	0	2	0	0
ENSMUSG00000045930	Clec14a	0	0	0	0	0	0	0	0
ENSMUSG00000045932	Ifit2	447	875	978	283	890	773	274	305
ENSMUSG00000045934	Mtmr11	137	158	218	178	200	223	170.999	177
ENSMUSG00000045942	BC049762	2	0	0	1	3	1	0	2
ENSMUSG00000045948	Mrps12	374.999	412	330	349	488	396	396	398
ENSMUSG00000045954	Cavin2	0	0	0	1	0	0	0	0
ENSMUSG00000045962	Wnk1	8879.001	11314	9261	12673.999	15631	13631.999	11418.002	12662.999
ENSMUSG00000045967	Gpr158	0	0	0	0	0	0	0	0
ENSMUSG00000045968	Teddm2	4	1	2	5	1	4	3	5
ENSMUSG00000045969	Ing1	796	925	736.001	1140.001	1040.001	957.001	798	857
ENSMUSG00000045973	Slc25a51	1654	1796	1616	1820	2117.999	1886	1524	1656
ENSMUSG00000045975	C2cd2	245	338	232	300	364	301.001	252.999	324
ENSMUSG00000045980	Tmem104	1197	1417	1194	1169	1646	1385.001	1410	1493.001
ENSMUSG00000045983	Eif4g1	12401.002	14871.001	13060.002	11821	17157.998	14196	13456	14797.998
ENSMUSG00000045989	4930451I11Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045991	Onecut2	0	0	0	0	0	1	0	1
ENSMUSG00000045994	B3gat1	0	0	0	0	0	0	0	0
ENSMUSG00000045996	Polr2k	257	244	199	247	311	274	259	252
ENSMUSG00000046000	Naa11	0	0	0	0	0	0	0	0
ENSMUSG00000046006	Gapt	779	913	710	729	373	272	308	293
ENSMUSG00000046008	Pnlip	0	0	0	0	0	0	0	0
ENSMUSG00000046010	Zfp830	275	287	250	311	366	324	277	290
ENSMUSG00000046016	Olfr1364	0	0	0	0	0	0	0	0
ENSMUSG00000046020	Pofut1	1064	1349	1149	1266	1502.001	1301.001	1013	1166
ENSMUSG00000046027	Stard5	487.001	545.001	526.001	441	427.001	386.999	305	396
ENSMUSG00000046031	Calhm6	27	42	17	22	10	20	3	17
ENSMUSG00000046032	Snx12	1328.999	1598	1403.999	1607	1858	1584.999	1366.001	1528
ENSMUSG00000046034	Otulin	784	923	785	911	1029	804	812	867
ENSMUSG00000046041	Olfr803	0	0	0	0	0	0	0	0
ENSMUSG00000046049	Rp1l1	0	0	0	0	0	0	0	0
ENSMUSG00000046056	Sbsn	20	28	37	27	17	18	7	16.999
ENSMUSG00000046058	Eid2	12	5	7	15	14	12	24	6
ENSMUSG00000046062	Ppp1r15b	2688	3456	2764	3522	3396	3083	2311	2678
ENSMUSG00000046070	Igfals	0	0	0	0	0	0	0	0
ENSMUSG00000046079	Lrrc8d	1780	2155.999	1883	1849	1748	1568.001	1590	1739.999
ENSMUSG00000046080	Clec9a	9	5	0	2	2	6	1	2
ENSMUSG00000046082	Tmem174	0	0	0	0	0	0	0	0
ENSMUSG00000046085	4931422A03Rik	0	0	0	2	0	0	0	0
ENSMUSG00000046093	Hpcal4	0	0	0	0	0	0	0	0
ENSMUSG00000046095	Krt32	0	0	0	0	0	0	0	0
ENSMUSG00000046096	Mosmo	430	469	455.999	510	615.999	515.001	432	461.999
ENSMUSG00000046101	Mcmdc2	2	4	10.999	4	1	1	7	4
ENSMUSG00000046108	Il17c	0	0	0	0	0	0	3	0
ENSMUSG00000046110	Serinc4	4	0	0	1	1	0	0	3
ENSMUSG00000046111	Cep295	1078	1376.001	1159.001	1476.001	1432	1330	1014	1238
ENSMUSG00000046130	Vmn1r184	0	0	0	0	0	0	0	0
ENSMUSG00000046133	C130073F10Rik	0	0	0	0	0	0	0	0
ENSMUSG00000046138	9930021J03Rik	536	650.999	605	658	687	626	543	643
ENSMUSG00000046139	Patl1	1397	1691	1387	1541	1741	1557	1301	1408
ENSMUSG00000046150	Olfr918	0	0	0	0	0	0	0	0
ENSMUSG00000046152	Fut10	110	140	86	262	92	89	161	54
ENSMUSG00000046157	Tmem229b	1499	1888	1680.001	1541	1526	1254	1074.001	1198
ENSMUSG00000046159	Chrm3	12	5	7	6	0	5	1	3
ENSMUSG00000046160	Olig1	0	0	0	0	0	0	0	0
ENSMUSG00000046167	Gldn	0	0	0	0	0	0	0	0
ENSMUSG00000046168	Kcnrg	0	5	3	5	3	1	1	2
ENSMUSG00000046169	Adamts6	49	65	83.001	56	28	42	19	30
ENSMUSG00000046173	Pabpc6	0	0	0	0	0	0	0	0
ENSMUSG00000046178	Nxph1	0	0	0	0	0	0	0	0
ENSMUSG00000046179	E2f8	2677	3152.001	2573.999	3428	3211	2882	2123	2318
ENSMUSG00000046180	4930550L24Rik	1	0	0	0	0	1	1	0
ENSMUSG00000046182	Gsg1l	0	0	0	0	0	0	0	0
ENSMUSG00000046185	Zfp84	367	404	424	372	329	355	275	316
ENSMUSG00000046186	Cd109	623	571	662	787	781	736	570	785
ENSMUSG00000046191	Pcdhb20	0	0	0	0	0	0	0	0
ENSMUSG00000046192	Iqub	0	0	0	0	0	0	0	0
ENSMUSG00000046196	Ttc39d	0	0	0	0	0	0	0	0
ENSMUSG00000046201	Scaf8	1265	1376.001	1183	1254	1309	1306	1097	1112
ENSMUSG00000046204	Pnma2	0	0	0	0	0	0	0	0
ENSMUSG00000046207	Pik3r6	718.999	918	588	638	436	376.999	313	341
ENSMUSG00000046210	Olfr735	0	0	0	0	1	2	0	0
ENSMUSG00000046213	Cym	0	0	1	0	0	0	0	0
ENSMUSG00000046215	Rprml	0	0	0	0	0	0	0	0
ENSMUSG00000046223	Plaur	2634.999	3697.999	2409.999	3194	2760	2295.999	2471.999	2438
ENSMUSG00000046229	Scand1	542	763	581	883	747	714	595	533
ENSMUSG00000046230	Vps13a	1406	1538.001	1439.001	1701.999	1858	1720	1170	1447
ENSMUSG00000046240	Hepacam	0	0	0	0	0	0	0	0
ENSMUSG00000046242	Nme9	0	0	0	0	0	0	0	0
ENSMUSG00000046245	Pilra	2778.499	3612.127	1127	3193.812	1395	1201	1735.715	1449
ENSMUSG00000046248	Krtap5-3	0	0	0	0	0	0	0	0
ENSMUSG00000046258	Adam29	0	0	0	0	0	0	0	0
ENSMUSG00000046259	Sprr2h	0	0	0	0	0	0	0	0
ENSMUSG00000046262	C87977	0	0	0	0	0	0	0	0
ENSMUSG00000046269	Usp27x	45	39	39	60	61	51	25	27
ENSMUSG00000046272	Olfr1444	0	2	7	1	4	4	4	1
ENSMUSG00000046275	Trarg1	0	0	0	2	2	3	1	0
ENSMUSG00000046280	She	0	1	0	1	0	2	0	0
ENSMUSG00000046282	Adam20	0	0	0	0	0	0	0	0
ENSMUSG00000046287	Pnma3	0	0	0	0	0	0	0	0
ENSMUSG00000046295	Ankle1	394	429.999	356	489	397	410	288	307
ENSMUSG00000046300	Olfr1412	0	0	0	0	0	0	0	0
ENSMUSG00000046311	Zfp62	600	726	635	797	783	676	609.001	611
ENSMUSG00000046312	Myorg	14	16	9	15	10	9	10	4
ENSMUSG00000046314	Stxbp6	117	129	35	99	30	38	33	37
ENSMUSG00000046317	BC107364	0	0	0	0	0	0	0	0
ENSMUSG00000046318	Ccbe1	2	1	5	3	0	0	0	0
ENSMUSG00000046321	Hs3st2	0	0	0	0	0	0	0	0
ENSMUSG00000046323	Dppa3	10	43	6	30	257	145	85	55
ENSMUSG00000046324	Ermp1	1630	1846	1727.999	1677.001	2126.999	2035	1690.999	1753
ENSMUSG00000046329	Slc25a23	286.001	304	323	342	316.999	326	202.999	238
ENSMUSG00000046330	Rpl37a	4592.001	6213	4317.001	5929	5662	4824.999	4354.999	3980.999
ENSMUSG00000046337	Fam178b	0	1	0	0	0	2	0	1
ENSMUSG00000046338	Gpat2	0	0	0	0	0	0	0	0
ENSMUSG00000046345	Smco1	0	0	0	0	0	0	0	0
ENSMUSG00000046351	Zfp322a	425	484	370	435	480.001	475	394	431
ENSMUSG00000046352	Gjb2	0	0	0	0	0	0	0	0
ENSMUSG00000046354	Defb14	0	0	0	0	0	0	0	0
ENSMUSG00000046364	Rpl27a	7603.001	9379	6782	9236	9408	8254.001	7168.999	7139
ENSMUSG00000046367	Mgat4e	0	0	0	0	0	0	0	0
ENSMUSG00000046378	Asphd1	0	0	0	0	0	0	0	0
ENSMUSG00000046380	Jrk	32	44	41	60	73	72	33	54
ENSMUSG00000046387	Pcdhb17	0	3	0	0	2	0	0	0
ENSMUSG00000046396	Olfr609	0	0	0	0	0	0	0	0
ENSMUSG00000046402	Rbp1	0	0	4	2	0	3	1	3
ENSMUSG00000046404	Yod1	326	317	296	372	330	362	262	284
ENSMUSG00000046408	1700067K01Rik	4	10	4	2	2	0	1	2
ENSMUSG00000046410	Kcnk6	1399	1623	1331	1532	2160	1975	1566	1891
ENSMUSG00000046417	Lrrc75a	333	363	435	451	447	486	420	403
ENSMUSG00000046431	Olfr518	0	0	0	0	0	0	0	0
ENSMUSG00000046432	Bex3	488	563	381	674	1060	870.999	755	704
ENSMUSG00000046434	Hnrnpa1	6686	8317	5545	9946	10104	8787	8648	8462
ENSMUSG00000046435	Gm13078	0	0	0	0	0	0	0	0
ENSMUSG00000046438	Scgb2b24	0	0	0	0	0	0	0	0
ENSMUSG00000046441	Cmtr2	233	273	228	254	278	237	236	221
ENSMUSG00000046442	Ppm1e	3	12	12	9	41	33	33	21
ENSMUSG00000046447	Camk2n1	0	0	0	0	0	0	0	0
ENSMUSG00000046449	Nexmif	0	0	0	0	0	0	0	0
ENSMUSG00000046450	Olfr71	0	0	0	0	0	0	0	0
ENSMUSG00000046456	Tmem150b	165	212	286	147	111	81	64	92
ENSMUSG00000046460	Sh2d7	0	0	0	0	0	0	0	0
ENSMUSG00000046470	Sox18	0	1	1	0	0	0	0	2
ENSMUSG00000046474	Krtap4-16	0	0	0	0	0	0	0	0
ENSMUSG00000046480	Scn4b	0	0	0	0	0	0	0	0
ENSMUSG00000046486	Olfr231	0	0	0	0	0	0	0	0
ENSMUSG00000046490	Rnf222	0	0	0	0	0	0	1	0
ENSMUSG00000046491	C1qtnf2	0	0	0	0	0	0	0	0
ENSMUSG00000046493	Olfr1352	0	0	0	0	0	0	0	0
ENSMUSG00000046500	Tafa4	0	0	0	0	0	0	0	0
ENSMUSG00000046516	Cox17	476	519.61	451	569	692	576	471.999	572
ENSMUSG00000046518	Ferd3l	0	0	0	0	0	0	0	0
ENSMUSG00000046519	Golph3l	2	498.999	976	577	1	987	344	469
ENSMUSG00000046523	Kctd4	0	0	0	0	2	0	0	0
ENSMUSG00000046532	Ar	0	0	0	0	0	0	0	0
ENSMUSG00000046541	Zfp526	326	320	334	351	359	359	316	330
ENSMUSG00000046546	Fam43a	371	376	226	240	62	30	26	26
ENSMUSG00000046550	Spin2c	0	0	0	0	0	0	0	0
ENSMUSG00000046556	Zfp319	569	654	623	621	617	668	472	567
ENSMUSG00000046561	Arsj	0	0	0	0	0	0	0	0
ENSMUSG00000046562	Unc119b	567	650	593	569	713	609	625	588
ENSMUSG00000046567	4930430F08Rik	138	132	142.001	158	209.999	180	135	159
ENSMUSG00000046572	Zfp518b	306	401.001	330	290	513	470	412	455
ENSMUSG00000046573	Lyrm4	182	226	158	191	244	216	212	263
ENSMUSG00000046574	Prr12	1298	1573	1295	1451	1624	1554	1237	1353
ENSMUSG00000046585	Cfap58	0	0	0	0	0	0	0	0
ENSMUSG00000046589	Lrrc8e	4	15	4	16	6	11	7	2
ENSMUSG00000046591	Ticrr	856	1009	823	1312	1253	1185	880	877.999
ENSMUSG00000046593	Tmem215	0	0	0	0	0	0	0	0
ENSMUSG00000046598	Bdh1	60	131	49	73	151	89	63	79.999
ENSMUSG00000046603	Tcaim	94	132	100.999	115	96	135	88	88
ENSMUSG00000046605	B3gntl1	170	196	149	154	168	131	118	139
ENSMUSG00000046607	Hrk	0	0	0	0	0	0	1	0
ENSMUSG00000046610	Oacyl	0	0	0	0	0	0	0	0
ENSMUSG00000046613	Vwa5b2	0	0	0	4	0	0	0	0
ENSMUSG00000046615	Actrt1	0	0	0	0	0	0	0	0
ENSMUSG00000046618	Olfml2a	0	1	0	0	5	0	0	1
ENSMUSG00000046623	Gjb4	0	0	0	0	0	0	0	0
ENSMUSG00000046634	Pkd1l1	0	0	1	0	2	1	1	0
ENSMUSG00000046637	Ttc34	0	0	0	0	0	1	0	0
ENSMUSG00000046643	Olfr218	0	0	0	0	0	0	0	0
ENSMUSG00000046650	Olfr1440	0	0	0	0	0	0	0	0
ENSMUSG00000046652	Tas2r143	1	0	1	0	0	0	0	0
ENSMUSG00000046658	Zfp316	113	132	118	125	136	182	114	153
ENSMUSG00000046667	Rbm12b1	164.602	188.883	149.576	165.976	148.042	175.428	130.069	144.512
ENSMUSG00000046668	Cxxc5	10	8	5	13	4	6	3	8
ENSMUSG00000046671	Mtfr1l	1074	1230.999	1108.001	1025	1229.999	1109.998	1018.001	1140
ENSMUSG00000046675	Tmem251	271	342	323	342	479	403	395	413
ENSMUSG00000046676	Lce1l	0	0	0	0	0	0	0	0
ENSMUSG00000046678	Olfr981	0	0	0	0	0	0	0	0
ENSMUSG00000046679	C87436	261.847	318.162	337.999	271	309.553	279.829	245.533	292
ENSMUSG00000046688	Tifa	1063.001	1243	951.001	930.999	812	783	663	756.001
ENSMUSG00000046691	Chtf8	1709.568	1732.666	1528.786	1732.103	2189.445	1982.688	1829.273	2038.69
ENSMUSG00000046694	Tent5b	0	2	2	4	4	5	2	2
ENSMUSG00000046697	Enpp7	0	0	0	0	0	0	0	0
ENSMUSG00000046699	Slitrk4	0	0	0	0	0	0	0	0
